Hours,Temp,Irr,Type
7662,4.2,0,B
7663,4.4,0,A
7664,5.2,31,A
7665,5.9,57,A
7666,6.8,97,A
7667,7.4,98,A
7668,7.8,101,A
7669,9.9,358,A
7670,10.6,212,A
7671,10.8,135,A
7672,9.8,4,A
7673,9.6,0,A
7674,9.4,0,A
7675,9.1,0,A
7676,8.9,0,A
7677,8.7,0,A
7678,8.5,0,B
7679,8.2,0,B
7680,7.9,0,B
7681,7.4,0,B
7682,7.0,0,B
7683,6.8,0,B
7684,6.6,0,B
7685,6.2,0,B
7686,6.3,0,B
7687,6.3,0,B
7688,6.6,18,B
7689,7.1,55,B
7690,7.5,80,B
7691,7.9,89,B
7692,8.2,110,B
7693,8.4,93,B
7694,8.4,66,B
7695,8.1,42,B
7696,7.8,6,B
7697,7.4,0,B
7698,7.1,0,B
7699,6.7,0,B
7700,6.0,0,B
7701,4.9,0,B
7702,5.7,0,B
7703,5.3,0,B
7704,5.4,0,B
7705,5.2,0,B
7706,4.9,0,B
7707,4.8,0,B
7708,4.6,0,B
7709,4.5,0,B
7710,4.4,0,B
7711,4.4,1,B
7712,5.4,49,B
7713,6.4,104,B
7714,7.3,147,B
7715,8.0,161,B
7716,8.2,137,B
7717,8.2,96,B
7718,7.8,62,B
7719,7.4,45,B
7720,6.8,6,B
7721,6.8,0,B
7722,7.0,0,B
7723,7.0,0,B
7724,6.8,0,B
7725,7.5,0,B
7726,7.7,0,B
7727,7.9,0,B
7728,7.9,0,B
7729,7.5,0,B
7730,8.4,0,B
7731,8.5,0,B
7732,8.6,0,B
7733,8.7,0,B
7734,8.8,0,B
7735,8.9,0,A
7736,9.7,28,A
7737,10.5,54,A
7738,11.6,103,A
7739,12.6,138,A
7740,13.3,131,A
7741,13.9,146,A
7742,14.0,88,A
7743,14.0,91,A
7744,13.4,11,A
7745,13.0,0,A
7746,12.7,0,A
7747,12.3,0,A
7748,11.9,0,A
7749,11.3,0,A
7750,11.2,0,B
7751,10.9,0,B
7752,10.3,0,B
7753,9.7,0,B
7754,9.1,0,B
7755,8.9,0,B
7756,8.6,0,B
7757,8.4,0,B
7758,8.2,0,B
7759,8.2,0,A
7760,9.0,42,A
7761,10.2,115,A
7762,11.3,169,A
7763,12.2,196,A
7764,12.8,198,A
7765,13.2,199,A
7766,13.2,141,A
7767,12.9,81,A
7768,12.1,3,A
7769,11.3,0,A
7770,10.6,0,A
7771,9.8,0,A
7772,9.0,0,A
7773,8.3,0,A
7774,7.5,0,B
7775,6.8,0,B
7776,6.0,0,B
7777,5.1,0,B
7778,4.3,0,B
7779,3.8,0,B
7780,3.4,0,B
7781,3.0,0,B
7782,2.7,0,B
7783,2.6,0,A
7784,4.1,75,A
7785,6.3,199,A
7786,8.6,315,A
7787,10.4,380,A
7788,11.8,400,A
7789,12.6,368,A
7790,12.7,282,A
7791,11.9,160,A
7792,10.2,17,A
7793,9.8,0,A
7794,9.4,0,A
7795,9.0,0,A
7796,8.6,0,A
7797,8.2,0,A
7798,7.9,0,B
7799,7.5,0,B
7800,7.4,0,B
7801,7.3,0,B
7802,7.2,0,B
7803,7.2,0,B
7804,7.2,0,B
7805,7.2,0,B
7806,7.1,0,B
7807,7.2,0,A
7808,7.7,21,A
7809,8.4,56,A
7810,9.1,86,A
7811,9.7,107,A
7812,10.1,109,A
7813,10.4,99,A
7814,10.4,75,A
7815,10.2,41,A
7816,9.7,3,A
7817,9.3,0,A
7818,8.7,0,A
7819,7.8,0,A
7820,8.4,0,A
7821,8.2,0,A
7822,8.0,0,B
7823,7.7,0,B
7824,7.5,0,B
7825,7.2,0,B
7826,6.9,0,B
7827,6.7,0,B
7828,6.6,0,B
7829,6.6,0,B
7830,6.5,0,B
7831,6.6,0,A
7832,7.2,30,A
7833,8.3,101,A
7834,10.2,239,A
7835,12.2,350,A
7836,13.1,276,A
7837,12.4,78,A
7838,11.9,87,A
7839,11.4,60,A
7840,10.8,40,A
7841,10.2,0,A
7842,9.7,0,A
7843,9.1,0,A
7844,8.5,0,A
7845,8.0,0,A
7846,7.4,0,B
7847,6.8,0,B
7848,6.0,0,B
7849,5.1,0,B
7850,4.2,0,B
7851,3.7,0,B
7852,3.2,0,B
7853,2.9,0,B
7854,2.5,0,B
7855,2.5,0,B
7856,3.2,46,B
7857,3.5,59,B
7858,4.3,142,B
7859,6.0,320,B
7860,6.9,286,B
7861,7.1,197,B
7862,6.4,61,B
7863,6.0,84,B
7864,5.3,35,B
7865,5.0,0,B
7866,4.8,0,B
7867,4.5,0,B
7868,4.2,0,B
7869,3.9,0,B
7870,3.6,0,B
7871,3.3,0,B
7872,3.3,0,B
7873,3.3,0,B
7874,3.3,0,B
7875,3.4,0,B
7876,3.4,0,B
7877,3.5,0,B
7878,3.5,0,B
7879,3.5,0,B
7880,4.4,32,B
7881,5.0,49,B
7882,6.0,95,B
7883,8.2,256,B
7884,9.5,226,B
7885,10.6,251,B
7886,10.9,176,B
7887,11.0,140,B
7888,10.2,41,B
7889,9.7,0,B
7890,9.3,0,B
7891,8.8,0,B
7892,8.4,0,B
7893,8.0,0,B
7894,7.5,0,B
7895,7.1,0,B
7896,6.4,0,B
7897,5.8,0,B
7898,5.2,0,B
7899,4.9,0,B
7900,4.6,0,B
7901,4.4,0,B
7902,4.2,0,B
7903,4.2,0,A
7904,4.8,40,A
7905,6.8,219,A
7906,8.0,259,A
7907,9.8,426,A
7908,8.9,81,A
7909,8.9,170,A
7910,8.0,23,A
7911,7.3,13,A
7912,6.6,3,A
7913,6.3,0,A
7914,6.0,0,A
7915,5.7,0,A
7916,5.4,0,A
7917,5.1,0,A
7918,4.8,0,B
7919,4.5,0,B
7920,4.1,0,B
7921,3.7,0,B
7922,3.3,0,B
7923,3.1,0,B
7924,3.0,0,B
7925,2.8,0,B
7926,2.7,0,B
7927,2.7,0,A
7928,3.4,33,A
7929,4.6,107,A
7930,5.8,158,A
7931,6.7,184,A
7932,7.4,207,A
7933,7.8,181,A
7934,7.8,132,A
7935,7.3,61,A
7936,6.5,3,A
7937,6.1,0,A
7938,5.6,0,A
7939,5.1,0,A
7940,4.6,0,A
7941,4.1,0,A
7942,3.7,0,B
7943,3.2,0,B
7944,2.4,0,B
7945,2.1,0,B
7946,1.7,0,B
7947,1.4,0,B
7948,1.1,0,B
7949,1.0,0,B
7950,0.8,0,B
7951,0.8,0,A
7952,1.2,25,A
7953,2.0,75,A
7954,2.7,116,A
7955,3.4,150,A
7956,3.9,165,A
7957,4.2,148,A
7958,4.3,110,A
7959,4.0,58,A
7960,3.4,3,A
7961,2.9,0,A
7962,2.5,0,A
7963,2.0,0,A
7964,1.6,0,A
7965,1.1,0,A
7966,0.7,0,B
7967,0.2,0,B
7968,-0.2,0,B
7969,-0.6,0,B
7970,-1.0,0,B
7971,-1.2,0,B
7972,-1.4,0,B
7973,-1.5,0,B
7974,-1.7,0,B
7975,-1.7,0,A
7976,-1.1,42,A
7977,0.1,153,A
7978,1.9,317,A
7979,2.8,295,A
7980,3.3,268,A
7981,3.0,138,A
7982,2.0,21,A
7983,1.2,12,A
7984,0.5,2,A
7985,0.3,0,A
7986,0.2,0,A
7987,0.0,0,A
7988,-0.2,0,A
7989,-0.3,0,A
7990,-0.5,0,B
7991,-0.7,0,B
7992,-0.9,0,B
7993,-0.8,0,B
7994,-0.8,0,B
7995,-0.8,0,B
7996,-0.8,0,B
7997,-0.9,0,B
7998,-0.9,0,B
7999,-0.9,0,A
8000,-0.5,9,A
8001,0.7,67,A
8002,1.9,123,A
8003,2.7,141,A
8004,3.1,135,A
8005,3.3,124,A
8006,3.3,103,A
8007,2.9,58,A
8008,2.2,3,A
8009,2.2,0,A
8010,1.7,0,A
8011,2.1,0,A
8012,2.0,0,A
8013,2.0,0,A
8014,1.9,0,B
8015,1.9,0,B
8016,1.8,0,B
8017,1.8,0,B
8018,1.8,0,B
8019,1.8,0,B
8020,1.8,0,B
8021,1.8,0,B
8022,1.8,0,B
8023,1.8,0,B
8024,2.2,7,B
8025,3.3,52,B
8026,4.2,81,B
8027,4.9,101,B
8028,5.4,106,B
8029,5.5,86,B
8030,5.4,60,B
8031,5.3,50,B
8032,4.7,4,B
8033,4.4,0,B
8034,4.0,0,B
8035,3.6,0,B
8036,3.3,0,B
8037,2.9,0,B
8038,2.6,0,B
8039,2.0,0,B
8040,1.6,0,B
8041,0.8,0,B
8042,0.0,0,B
8043,-0.4,0,B
8044,-0.9,0,B
8045,-1.3,0,B
8046,-1.7,0,B
8047,-2.0,0,B
8048,-1.8,9,B
8049,-1.1,56,B
8050,-0.5,93,B
8051,0.2,141,B
8052,-0.2,34,B
8053,0.7,246,B
8054,1.1,196,B
8055,0.9,100,B
8056,0.0,2,B
8057,0.2,0,B
8058,0.4,0,B
8059,0.7,0,B
8060,0.9,0,B
8061,1.1,0,B
8062,1.3,0,B
8063,1.5,0,B
8064,1.1,0,B
8065,2.2,0,B
8066,2.7,0,B
8067,3.0,0,B
8068,3.3,0,B
8069,3.6,0,B
8070,3.8,0,B
8071,4.0,0,A
8072,4.4,4,A
8073,5.1,20,A
8074,5.8,32,A
8075,6.3,43,A
8076,6.5,42,A
8077,7.0,38,A
8078,7.0,29,A
8079,6.9,15,A
8080,6.5,2,A
8081,6.5,0,A
8082,6.4,0,A
8083,6.4,0,A
8084,6.4,0,A
8085,6.3,0,A
8086,6.3,0,B
8087,6.1,0,B
8088,5.7,0,B
8089,5.2,0,B
8090,4.7,0,B
8091,4.4,0,B
8092,4.1,0,B
8093,3.9,0,B
8094,3.7,0,B
8095,3.5,0,A
8096,3.7,6,A
8097,3.9,16,A
8098,4.0,25,A
8099,4.2,31,A
8100,4.2,30,A
8101,5.8,280,A
8102,6.5,201,A
8103,6.7,119,A
8104,6.1,7,A
8105,5.6,0,A
8106,5.2,0,A
8107,4.7,0,A
8108,4.3,0,A
8109,3.9,0,A
8110,3.4,0,B
8111,3.0,0,B
8112,2.6,0,B
8113,2.2,0,B
8114,1.8,0,B
8115,1.6,0,B
8116,1.3,0,B
8117,1.1,0,B
8118,1.0,0,B
8119,0.8,0,A
8120,0.9,5,A
8121,1.5,42,A
8122,2.1,72,A
8123,2.5,91,A
8124,2.7,96,A
8125,2.8,85,A
8126,2.8,64,A
8127,2.5,35,A
8128,2.1,2,A
8129,1.6,0,A
8130,1.6,0,A
8131,1.3,0,A
8132,1.0,0,A
8133,0.8,0,A
8134,0.5,0,B
8135,0.2,0,B
8136,0.1,0,B
8137,0.0,0,B
8138,-0.1,0,B
8139,-0.2,0,B
8140,-0.2,0,B
8141,-0.3,0,B
8142,-0.3,0,B
8143,-0.3,0,A
8144,-0.1,5,A
8145,0.9,47,A
8146,1.7,82,A
8147,2.4,101,A
8148,2.9,110,A
8149,3.1,94,A
8150,3.1,71,A
8151,2.8,41,A
8152,2.2,2,A
8153,1.8,0,A
8154,1.5,0,A
8155,1.2,0,A
8156,0.8,0,A
8157,0.5,0,A
8158,0.2,0,B
8159,-0.2,0,B
8160,-0.6,0,B
8161,-1.0,0,B
8162,-1.4,0,B
8163,-1.6,0,B
8164,-1.8,0,B
8165,-2.0,0,B
8166,-2.2,0,B
8167,-2.3,0,A
8168,-1.7,14,A
8169,0.8,126,A
8170,2.9,209,A
8171,5.0,306,A
8172,6.8,360,A
8173,7.5,301,A
8174,7.4,210,A
8175,6.4,112,A
8176,4.7,7,A
8177,4.3,0,A
8178,3.8,0,A
8179,3.4,0,A
8180,2.9,0,A
8181,2.5,0,A
8182,2.0,0,B
8183,1.6,0,B
8184,1.1,0,B
8185,0.6,0,B
8186,0.2,0,B
8187,-0.1,0,B
8188,-0.3,0,B
8189,-0.5,0,B
8190,-0.7,0,B
8191,-0.9,0,B
8192,-0.2,16,B
8193,2.2,124,B
8194,4.0,197,B
8195,5.6,262,B
8196,6.7,287,B
8197,7.4,266,B
8198,7.4,189,B
8199,6.4,90,B
8200,5.0,2,B
8201,4.4,0,B
8202,3.9,0,B
8203,3.3,0,B
8204,2.7,0,B
8205,2.2,0,B
8206,1.6,0,B
8207,1.1,0,B
8208,0.5,0,B
8209,-0.1,0,B
8210,-0.7,0,B
8211,-1.1,0,B
8212,-1.4,0,B
8213,-1.7,0,B
8214,-2.0,0,B
8215,-2.2,0,B
8216,-1.8,11,B
8217,0.2,111,B
8218,3.0,271,B
8219,5.0,329,B
8220,5.3,224,B
8221,5.2,192,B
8222,4.7,141,B
8223,4.0,115,B
8224,2.7,7,B
8225,2.5,0,B
8226,2.2,0,B
8227,2.0,0,B
8228,1.8,0,B
8229,1.6,0,B
8230,1.3,0,B
8231,1.1,0,B
8232,1.1,0,B
8233,1.1,0,B
8234,1.2,0,B
8235,1.2,0,B
8236,1.3,0,B
8237,1.3,0,B
8238,1.4,0,B
8239,1.4,0,A
8240,1.7,5,A
8241,2.8,48,A
8242,3.8,83,A
8243,4.6,104,A
8244,5.1,110,A
8245,5.4,100,A
8246,5.4,73,A
8247,5.1,39,A
8248,4.5,2,A
8249,4.2,0,A
8250,3.8,0,A
8251,3.5,0,A
8252,3.1,0,A
8253,2.8,0,A
8254,2.4,0,B
8255,2.1,0,B
8256,1.4,0,B
8257,0.5,0,B
8258,-0.4,0,B
8259,-0.9,0,B
8260,-1.4,0,B
8261,-1.9,0,B
8262,-2.3,0,B
8263,-2.6,0,A
8264,-2.5,9,A
8265,-1.5,74,A
8266,-0.4,144,A
8267,0.3,180,A
8268,0.8,187,A
8269,1.0,185,A
8270,0.9,129,A
8271,0.3,70,A
8272,-0.6,2,A
8273,-0.5,0,A
8274,-0.4,0,A
8275,-0.3,0,A
8276,-0.1,0,A
8277,0.0,0,A
8278,0.1,0,B
8279,0.2,0,B
8280,0.5,0,B
8281,0.2,0,B
8282,1.2,0,B
8283,1.6,0,B
8284,2.0,0,B
8285,2.4,0,B
8286,2.6,0,B
8287,2.8,0,A
8288,3.1,3,A
8289,3.8,14,A
8290,4.4,25,A
8291,4.9,32,A
8292,5.2,32,A
8293,5.5,31,A
8294,5.6,26,A
8295,5.4,13,A
8296,5.1,2,A
8297,5.0,0,A
8298,5.1,0,A
8299,5.1,0,A
8300,5.1,0,A
8301,5.1,0,A
8302,5.1,0,B
8303,5.1,0,B
8304,4.1,0,B
8305,2.9,0,B
8306,1.7,0,B
8307,1.1,0,B
8308,0.5,0,B
8309,-0.2,0,B
8310,-0.7,0,B
8311,-1.1,0,A
8312,-0.9,11,A
8313,1.3,135,A
8314,3.1,235,A
8315,4.7,312,A
8316,5.7,320,A
8317,6.0,275,A
8318,5.8,213,A
8319,4.9,116,A
8320,3.4,4,A
8321,3.1,0,A
8322,2.7,0,A
8323,2.4,0,A
8324,2.1,0,A
8325,1.7,0,A
8326,1.4,0,B
8327,1.0,0,B
8328,1.2,0,B
8329,1.5,0,B
8330,1.7,0,B
8331,1.8,0,B
8332,2.0,0,B
8333,2.1,0,B
8334,2.2,0,B
8335,2.3,0,A
8336,2.5,2,A
8337,3.7,40,A
8338,6.0,140,A
8339,7.3,142,A
8340,7.8,125,A
8341,9.1,217,A
8342,9.9,200,A
8343,10.1,139,A
8344,9.0,22,A
8345,8.9,0,A
8346,8.8,0,A
8347,8.7,0,A
8348,8.7,0,A
8349,8.6,0,A
8350,8.5,0,B
8351,8.4,0,B
8352,8.2,0,B
8353,7.9,0,B
8354,7.6,0,B
8355,7.4,0,B
8356,7.2,0,B
8357,7.0,0,B
8358,6.9,0,B
8359,6.8,0,B
8360,6.8,2,B
8361,7.0,17,B
8362,7.2,36,B
8363,7.3,45,B
8364,7.4,46,B
8365,7.4,47,B
8366,7.4,33,B
8367,7.3,17,B
8368,7.1,2,B
8369,7.0,0,B
8370,6.9,0,B
8371,6.8,0,B
8372,6.2,0,B
8373,6.4,0,B
8374,6.5,0,B
8375,6.3,0,B
8376,6.1,0,B
8377,6.5,0,B
8378,6.6,0,B
8379,6.7,0,B
8380,6.7,0,B
8381,6.8,0,B
8382,6.9,0,B
8383,6.9,0,B
8384,7.1,3,B
8385,7.9,33,B
8386,8.7,60,B
8387,9.4,78,B
8388,9.9,85,B
8389,10.2,78,B
8390,10.2,58,B
8391,10.0,31,B
8392,9.5,2,B
8393,9.2,0,B
8394,9.0,0,B
8395,8.7,0,B
8396,8.5,0,B
8397,8.2,0,B
8398,8.0,0,B
8399,7.7,0,B
8400,6.9,0,B
8401,6.0,0,B
8402,5.0,0,B
8403,4.5,0,B
8404,4.0,0,B
8405,3.5,0,B
8406,3.1,0,B
8407,2.7,0,A
8408,3.3,17,A
8409,5.0,114,A
8410,5.6,118,A
8411,7.2,266,A
8412,8.3,296,A
8413,8.7,233,A
8414,8.7,200,A
8415,8.1,105,A
8416,6.8,4,A
8417,6.4,0,A
8418,6.1,0,A
8419,5.7,0,A
8420,5.3,0,A
8421,4.9,0,A
8422,4.6,0,B
8423,4.2,0,B
8424,4.2,0,B
8425,4.3,0,B
8426,4.5,0,B
8427,4.6,0,B
8428,4.8,0,B
8429,4.9,0,B
8430,5.0,0,B
8431,5.2,0,A
8432,5.6,8,A
8433,8.1,123,A
8434,10.4,230,A
8435,12.3,308,A
8436,13.9,346,A
8437,13.0,307,A
8438,13.0,231,A
8439,13.0,123,A
8440,12.9,8,A
8441,12.8,0,A
8442,12.8,0,A
8443,12.8,0,A
8444,12.8,0,A
8445,12.8,0,A
8446,12.8,0,B
8447,12.8,0,B
8448,12.3,0,B
8449,11.6,0,B
8450,11.0,0,B
8451,10.7,0,B
8452,10.3,0,B
8453,9.9,0,B
8454,9.7,0,B
8455,9.0,0,A
8456,9.1,2,A
8457,8.8,12,A
8458,7.1,22,A
8459,8.4,31,A
8460,8.5,33,A
8461,8.4,29,A
8462,8.7,21,A
8463,8.7,11,A
8464,8.8,2,A
8465,8.4,0,A
8466,7.3,0,A
8467,7.7,0,A
8468,7.0,0,A
8469,7.0,0,A
8470,6.8,0,B
8471,6.5,0,B
8472,6.4,0,B
8473,6.5,0,B
8474,6.4,0,B
8475,6.4,0,B
8476,6.4,0,B
8477,6.4,0,B
8478,6.4,0,B
8479,6.4,0,A
8480,6.7,5,A
8481,7.4,37,A
8482,8.5,89,A
8483,9.1,92,A
8484,9.5,95,A
8485,9.7,86,A
8486,9.6,59,A
8487,9.3,28,A
8488,8.8,4,A
8489,8.5,0,A
8490,8.2,0,A
8491,7.9,0,A
8492,7.6,0,A
8493,7.3,0,A
8494,7.0,0,B
8495,6.7,0,B
8496,5.3,0,B
8497,3.8,0,B
8498,2.3,0,B
8499,1.4,0,B
8500,0.5,0,B
8501,-0.4,0,B
8502,-1.0,0,B
8503,-1.7,0,A
8504,-1.8,2,A
8505,-1.0,71,A
8506,0.2,186,A
8507,1.0,222,A
8508,1.8,292,A
8509,2.2,283,A
8510,2.0,181,A
8511,1.3,103,A
8512,0.2,8,A
8513,0.2,0,A
8514,0.3,0,A
8515,0.3,0,A
8516,0.3,0,A
8517,0.3,0,A
8518,0.3,0,B
8519,0.3,0,B
8520,1.0,0,B
8521,1.7,0,B
8522,2.5,0,B
8523,2.9,0,B
8524,3.4,0,B
8525,3.8,0,B
8526,4.1,0,B
8527,4.5,0,B
8528,4.8,2,B
8529,5.8,17,B
8530,6.8,34,B
8531,7.6,42,B
8532,8.2,44,B
8533,8.5,37,B
8534,8.6,29,B
8535,8.5,19,B
8536,8.1,2,B
8537,8.1,0,B
8538,7.5,0,B
8539,7.9,0,B
8540,8.1,0,B
8541,8.0,0,B
8542,8.2,0,B
8543,8.2,0,B
8544,7.2,0,B
8545,6.1,0,B
8546,5.1,0,B
8547,4.5,0,B
8548,3.9,0,B
8549,3.4,0,B
8550,3.0,0,B
8551,2.5,0,B
8552,2.6,4,B
8553,3.4,66,B
8554,4.3,135,B
8555,4.9,174,B
8556,5.4,191,B
8557,5.6,183,B
8558,5.6,140,B
8559,5.2,70,B
8560,4.5,2,B
8561,3.7,0,B
8562,3.0,0,B
8563,2.2,0,B
8564,1.5,0,B
8565,0.8,0,B
8566,0.0,0,B
8567,-0.7,0,B
8568,-1.1,0,B
8569,-1.5,0,B
8570,-2.0,0,B
8571,-2.2,0,B
8572,-2.4,0,B
8573,-2.6,0,B
8574,-2.8,0,B
8575,-2.9,0,A
8576,-2.8,3,A
8577,-1.6,65,A
8578,-0.2,139,A
8579,0.7,167,A
8580,1.5,187,A
8581,1.7,156,A
8582,1.6,104,A
8583,1.0,58,A
8584,0.2,3,A
8585,-0.1,0,A
8586,-0.5,0,A
8587,-0.8,0,A
8588,-1.1,0,A
8589,-1.5,0,A
8590,-1.8,0,B
8591,-2.2,0,B
8592,-2.6,0,B
8593,-2.8,0,B
8594,-3.5,0,B
8595,-4.2,0,B
8596,-3.4,0,B
8597,-3.5,0,B
8598,-3.8,0,B
8599,-3.8,0,A
8600,-3.8,2,A
8601,-3.7,12,A
8602,-3.7,22,A
8603,-3.6,29,A
8604,-3.6,30,A
8605,-3.6,30,A
8606,-3.7,23,A
8607,-3.7,14,A
8608,-3.8,3,A
8609,-3.9,0,A
8610,-4.2,0,A
8611,-4.6,0,A
8612,-4.5,0,A
8613,-4.6,0,A
8614,-4.8,0,B
8615,-5.0,0,B
8616,-5.2,0,B
8617,-5.4,0,B
8618,-5.6,0,B
8619,-5.7,0,B
8620,-5.8,0,B
8621,-5.9,0,B
8622,-5.9,0,B
8623,-6.0,0,A
8624,-5.7,5,A
8625,-3.6,101,A
8626,-1.6,185,A
8627,0.1,251,A
8628,1.4,279,A
8629,1.9,239,A
8630,1.9,170,A
8631,1.0,87,A
8632,-0.3,3,A
8633,-0.7,0,A
8634,-1.0,0,A
8635,-1.4,0,A
8636,-1.8,0,A
8637,-2.1,0,A
8638,-2.5,0,B
8639,-2.8,0,B
8640,-3.2,0,B
8641,-3.6,0,B
8642,-4.0,0,B
8643,-4.2,0,B
8644,-4.4,0,B
8645,-4.6,0,B
8646,-4.7,0,B
8647,-4.8,0,A
8648,-4.8,2,A
8649,-2.9,81,A
8650,-2.2,89,A
8651,-1.3,134,A
8652,1.1,325,A
8653,2.3,283,A
8654,3.1,268,A
8655,2.9,151,A
8656,1.6,20,A
8657,1.2,0,A
8658,0.7,0,A
8659,0.2,0,A
8660,-0.2,0,A
8661,-0.7,0,A
8662,-1.1,0,B
8663,-1.6,0,B
8664,-2.0,0,B
8665,-2.5,0,B
8666,-3.0,0,B
8667,-3.3,0,B
8668,-3.6,0,B
8669,-3.8,0,B
8670,-4.0,0,B
8671,-4.2,0,A
8672,-3.9,6,A
8673,-1.6,114,A
8674,0.8,222,A
8675,2.9,301,A
8676,4.5,334,A
8677,5.3,318,A
8678,5.5,244,A
8679,4.6,130,A
8680,2.9,13,A
8681,2.7,0,A
8682,2.4,0,A
8683,2.2,0,A
8684,1.9,0,A
8685,1.7,0,A
8686,1.5,0,B
8687,1.2,0,B
8688,1.1,0,B
8689,1.0,0,B
8690,0.9,0,B
8691,0.9,0,B
8692,0.8,0,B
8693,0.8,0,B
8694,0.8,0,B
8695,0.8,0,B
8696,1.2,8,B
8697,3.8,117,B
8698,6.4,221,B
8699,8.4,278,B
8700,9.7,290,B
8701,10.0,216,B
8702,9.7,166,B
8703,8.8,96,B
8704,7.3,3,B
8705,7.1,0,B
8706,6.9,0,B
8707,6.7,0,B
8708,6.4,0,B
8709,6.2,0,B
8710,6.0,0,B
8711,5.8,0,B
8712,5.5,0,B
8713,5.1,0,B
8714,4.8,0,B
8715,4.6,0,B
8716,4.4,0,B
8717,4.3,0,B
8718,4.1,0,B
8719,4.0,0,B
8720,4.1,2,B
8721,5.4,57,B
8722,6.1,77,B
8723,7.2,135,B
8724,8.3,188,B
8725,9.3,211,B
8726,9.8,188,B
8727,9.9,143,B
8728,9.0,24,B
8729,8.6,0,B
8730,8.2,0,B
8731,7.7,0,B
8732,7.3,0,B
8733,6.9,0,B
8734,6.5,0,B
8735,6.1,0,B
8736,5.7,0,B
8737,5.3,0,B
8738,4.9,0,B
8739,4.7,0,B
8740,4.4,0,B
8741,4.2,0,B
8742,4.0,0,B
8743,3.9,0,A
8744,3.9,2,A
8745,4.2,23,A
8746,4.5,51,A
8747,4.8,71,A
8748,5.0,80,A
8749,5.1,71,A
8750,5.1,52,A
8751,4.9,25,A
8752,4.3,3,A
8753,4.3,0,A
8754,3.9,0,A
8755,3.7,0,A
8756,3.3,0,A
8757,3.0,0,A
8758,2.7,0,B
